timestamp,pose_id,left_knee_angle,right_knee_angle,pose_status
2025-04-09 00:05:40,2,44.29207022168873,137.8670667828338,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,44.87778945791541,130.38925247718785,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,45.32335731667325,123.00431960738405,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,45.60382634311554,115.57760262388155,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,45.69741736648177,118.89186097217532,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.426940818703144,102.28837925628055,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,41.30304883748363,96.79443283088986,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.754239999347305,98.17452877782254,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,40.86951694386789,89.20335476452172,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,39.8889548288123,80.96534185241954,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,36.87926636594642,93.38978984836521,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,41.823775039596114,107.49535584861405,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,42.41480075806891,111.60670619469691,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,38.92547797917996,113.88159249423258,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,53.16364072793448,118.61025121209302,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,51.175217697346454,116.53005490978742,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:40,2,54.07757309119603,104.36257946874012,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,59.355437132994666,104.17823433498914,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,60.58002893652366,76.82376914107307,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,60.68073564520546,81.0250295788895,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,69.8401509781732,69.90713321387591,Sit up Detected: Correct
2025-04-09 00:05:41,2,72.28615935515677,75.35083374303541,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,62.63994894983091,79.17341687021522,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,64.0576199073904,71.91425756915582,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,100.61975528420106,76.6460948502284,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,92.41558078979705,75.05538953282644,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,80.9900492558391,102.89648176052786,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,41.63775337872539,102.31447328026265,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,35.120777832413296,99.6320922790378,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,33.60170902007201,99.59453935146918,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,34.42703050747832,98.5035994238989,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,33.293357429708294,102.41877407524875,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,33.41178626265253,104.97112162573,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,34.68766716986204,108.063596727417,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,39.968752468634875,111.86300701563874,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,48.87854511210401,123.85631255510293,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,44.48760985530055,131.85379382751944,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:41,2,44.45627557669229,131.04061445268172,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,41.718607617637815,132.61292914923283,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,39.78775962133233,133.110414694817,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,38.96604271426469,127.92177960020726,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,39.37244071212933,122.50851219487527,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,38.6640545813292,32.749789904062965,Sit up Detected: Correct
2025-04-09 00:05:42,2,38.76394816520536,107.45724547477289,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,41.04754536459109,65.57740723820231,Sit up Detected: Correct
2025-04-09 00:05:42,2,50.93867588566661,68.37559273527381,Sit up Detected: Correct
2025-04-09 00:05:42,2,64.38628216560556,89.16606580350904,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,75.55441412026755,105.66352290241932,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,69.46246947236568,115.31366662786424,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,67.27522280582838,107.46735083511408,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,62.52465359310747,109.60950430703598,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,63.53268944393358,111.26027897125113,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,63.44113961158922,119.6209455276706,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,65.71345455840452,131.46541058208126,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,67.09126603853991,134.34638348499175,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,62.167495326759536,124.58928709961475,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,60.0521962350536,120.4195912609256,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,56.891076488174235,119.62549735922553,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:42,2,55.06430442491774,116.0805219046344,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,51.53905597945044,110.03643429040035,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,51.658198555398315,110.8145809333716,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,52.70125427609702,108.32646771659888,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,53.495733627748564,111.80255223503718,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,53.39710843224384,112.11182954590028,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,53.327541022657954,111.5456696631291,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,54.09159809917452,110.43249183736637,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,56.158147200696874,114.0382870610224,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,57.32406297604854,129.54323105142828,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,59.2353373191815,138.5091718397394,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,60.70858772268156,140.44892702372488,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,61.11703721146705,139.1993120075008,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,61.248530962710845,141.05188373686454,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,61.32218635353263,141.85554315844547,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,62.12310230274949,139.17087666825478,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,60.309446164886765,134.77032759463285,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,62.36409931864438,137.3022570708274,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,59.57479499414171,134.35299427488854,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,60.44699311697394,132.5977824425733,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,60.65503706215088,130.60768678000667,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,59.595177571140084,128.99602919225302,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:43,2,58.96179601953662,129.94293809752392,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,57.60162082910887,124.5104144212139,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,56.48921479145366,123.9486910220608,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,55.61708705238544,116.15370075377388,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,54.724619425654566,116.25007686370262,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,55.13607258538559,113.26299978445259,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,54.598401641877274,114.2808705185946,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,55.73547573913061,117.63518208521985,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,54.41945728976208,141.67828743574995,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,52.827113721995886,150.73918006473858,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,54.753801391448576,166.5206209907163,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,66.41830696449136,168.99936192401526,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,68.59077228351197,161.8939255337067,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,67.46082186882728,162.69736486112956,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,70.09626406962155,163.8554865372099,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,78.43028770949655,163.9247784205902,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:44,2,86.40881185462501,155.02038159359847,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,87.35151329284167,149.55769018166498,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,88.77081513045135,150.60782672312848,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,87.72795376512522,152.88127932512273,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,82.08710433557292,149.5656929711111,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,82.13493369032227,156.81345722029474,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,80.61553945374965,163.71619150008198,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,76.82341213260855,170.65450532685333,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,75.30397628592493,174.88719701163427,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,79.96424566251312,162.33472817119014,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,80.0808898815522,151.00717435951825,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,85.57596982774271,158.2995468303682,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,77.27208951765095,153.16116772818583,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,89.39114164325747,157.78422762772428,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,74.86013438374772,140.13554798611105,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,70.15552054578977,133.57241793545816,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,68.52908333991212,119.73635179254234,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,76.14396899478187,124.27046196091624,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,78.16925176869738,119.00664874599687,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,80.48402876136417,122.92602870824018,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:45,2,100.16285380094062,110.87291137627116,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,104.58120088995497,136.99179002802035,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,103.65663459878854,106.40294689027002,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,105.16453917074404,98.00366269246177,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,108.57120662942145,91.92810173796352,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,109.5533181037228,86.41302988789404,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,99.54893332360581,77.70875484821613,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,103.29844073891721,79.1094779143666,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,102.17649948139197,79.66593424256375,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,94.71741137942873,84.07779501577211,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,92.5631935095842,82.32451194564275,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,91.57849984824286,79.20841228898908,Incorrect Sit Up or No Sit Up
2025-04-09 00:05:46,2,87.23354097253377,78.2923033372099,Incorrect Sit Up or No Sit Up
